# Optuna Trials Results for ConvNeXt
# Format: One JSON object per line
# Created: 2025-04-16T07:31:03.116877

{"trial_number": 1, "timestamp": "2025-04-16T07:41:30.246600", "parameters": {"convnext_type": "tiny", "learning_rate": 5.611516415334504e-06, "batch_size": 8, "image_size": 400, "weight_decay": 2.9375384576328295e-05, "actual_epochs": 50}, "metrics": {"accuracy": 43.888888888888886, "loss": 1.8406176644822825, "precision": 0.46679894179894177, "recall": 0.4388888888888889, "f1": 0.419502072002072}}
{"trial_number": 12, "timestamp": "2025-04-16T08:52:23.885729", "parameters": {"convnext_type": "tiny", "learning_rate": 3.914056779463447e-05, "batch_size": 64, "image_size": 400, "weight_decay": 0.0008713573561317479, "actual_epochs": 45}, "metrics": {"accuracy": 55.0, "loss": 1.4768318335215251, "precision": 0.584510582010582, "recall": 0.55, "f1": 0.546250253014959}}
{"trial_number": 13, "timestamp": "2025-04-16T09:00:46.951323", "parameters": {"convnext_type": "tiny", "learning_rate": 3.060620840136012e-05, "batch_size": 64, "image_size": 400, "weight_decay": 0.0014841251745805707, "actual_epochs": 50}, "metrics": {"accuracy": 52.77777777777778, "loss": 1.5089958508809407, "precision": 0.5504292929292929, "recall": 0.5277777777777778, "f1": 0.511125307154719}}
{"trial_number": 14, "timestamp": "2025-04-16T09:07:14.124711", "parameters": {"convnext_type": "tiny", "learning_rate": 2.9978582191230595e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0010610753030492756, "actual_epochs": 44}, "metrics": {"accuracy": 53.333333333333336, "loss": 1.5488791863123577, "precision": 0.5619444444444444, "recall": 0.5333333333333333, "f1": 0.5291497391497392}}
{"trial_number": 15, "timestamp": "2025-04-16T09:10:30.500344", "parameters": {"convnext_type": "tiny", "learning_rate": 7.918685037351887e-05, "batch_size": 64, "image_size": 400, "weight_decay": 0.00013167570644786054, "actual_epochs": 20}, "metrics": {"accuracy": 53.333333333333336, "loss": 1.545281966527303, "precision": 0.5624434824434824, "recall": 0.5333333333333333, "f1": 0.5278440404910993}}
{"trial_number": 16, "timestamp": "2025-04-16T09:14:04.012725", "parameters": {"convnext_type": "tiny", "learning_rate": 2.0826311740566e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.0008178452828848954, "actual_epochs": 26}, "metrics": {"accuracy": 54.44444444444444, "loss": 1.4652125479086586, "precision": 0.5741666666666667, "recall": 0.5444444444444444, "f1": 0.5367579642579643}}
{"trial_number": 17, "timestamp": "2025-04-16T09:22:19.920783", "parameters": {"convnext_type": "tiny", "learning_rate": 2.70191748276012e-06, "batch_size": 64, "image_size": 400, "weight_decay": 9.378777995387612e-05, "actual_epochs": 50}, "metrics": {"accuracy": 19.444444444444443, "loss": 3.066335837046305, "precision": 0.18543669293669293, "recall": 0.19444444444444445, "f1": 0.17605761971087047}}
{"trial_number": 18, "timestamp": "2025-04-16T09:27:08.989027", "parameters": {"convnext_type": "tiny", "learning_rate": 3.816555624863525e-05, "batch_size": 32, "image_size": 400, "weight_decay": 3.726236842916045e-05, "actual_epochs": 33}, "metrics": {"accuracy": 52.77777777777778, "loss": 1.4922992587089539, "precision": 0.5418169793169793, "recall": 0.5277777777777778, "f1": 0.5177506915742209}}
{"trial_number": 19, "timestamp": "2025-04-16T09:29:16.131931", "parameters": {"convnext_type": "tiny", "learning_rate": 5.3588285377162035e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.0002550214755017381, "actual_epochs": 16}, "metrics": {"accuracy": 55.0, "loss": 1.625358702695888, "precision": 0.5440211640211641, "recall": 0.55, "f1": 0.5352270877270876}}
{"trial_number": 20, "timestamp": "2025-04-16T09:37:36.124979", "parameters": {"convnext_type": "tiny", "learning_rate": 1.948000535881478e-05, "batch_size": 64, "image_size": 400, "weight_decay": 1.0451292951924316e-05, "actual_epochs": 50}, "metrics": {"accuracy": 48.333333333333336, "loss": 1.7118122180302937, "precision": 0.5075192400192401, "recall": 0.48333333333333334, "f1": 0.47097869450810625}}
{"trial_number": 21, "timestamp": "2025-04-16T09:46:02.894372", "parameters": {"convnext_type": "tiny", "learning_rate": 1.1038761886254098e-05, "batch_size": 64, "image_size": 400, "weight_decay": 0.0006116483575350683, "actual_epochs": 50}, "metrics": {"accuracy": 40.55555555555556, "loss": 2.0631529887517295, "precision": 0.495633541295306, "recall": 0.40555555555555556, "f1": 0.39007567240943203}}
{"trial_number": 22, "timestamp": "2025-04-16T09:49:54.204419", "parameters": {"convnext_type": "tiny", "learning_rate": 2.1223297272287163e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.0008590551698794441, "actual_epochs": 28}, "metrics": {"accuracy": 57.77777777777778, "loss": 1.4877589293148206, "precision": 0.6166329966329966, "recall": 0.5777777777777777, "f1": 0.5746466931761051}}
{"trial_number": 23, "timestamp": "2025-04-16T09:53:07.883702", "parameters": {"convnext_type": "tiny", "learning_rate": 2.5306588483917956e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.001975334337510992, "actual_epochs": 24}, "metrics": {"accuracy": 54.44444444444444, "loss": 1.5654214594675147, "precision": 0.5657804232804232, "recall": 0.5444444444444444, "f1": 0.5258736633736635}}
{"trial_number": 24, "timestamp": "2025-04-16T09:59:52.392829", "parameters": {"convnext_type": "tiny", "learning_rate": 1.4488452575167629e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.00018658197195353576, "actual_epochs": 50}, "metrics": {"accuracy": 55.55555555555556, "loss": 1.5215761467166569, "precision": 0.5631697931697932, "recall": 0.5555555555555556, "f1": 0.5440375419787186}}
{"trial_number": 25, "timestamp": "2025-04-16T10:01:27.511128", "parameters": {"convnext_type": "tiny", "learning_rate": 5.594742763886658e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.00317053513737542, "actual_epochs": 12}, "metrics": {"accuracy": 53.888888888888886, "loss": 1.6050946116447449, "precision": 0.5715404040404041, "recall": 0.5388888888888889, "f1": 0.5275365810659929}}
{"trial_number": 26, "timestamp": "2025-04-16T10:08:20.837002", "parameters": {"convnext_type": "tiny", "learning_rate": 1.191759317082628e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.0006099217535608371, "actual_epochs": 50}, "metrics": {"accuracy": 53.333333333333336, "loss": 1.5704865144646687, "precision": 0.5488876863876865, "recall": 0.5333333333333333, "f1": 0.5121162116750351}}
{"trial_number": 27, "timestamp": "2025-04-16T10:13:14.940020", "parameters": {"convnext_type": "tiny", "learning_rate": 3.596779569105464e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.00022054407684466134, "actual_epochs": 34}, "metrics": {"accuracy": 57.22222222222222, "loss": 1.5492227673530579, "precision": 0.5992592592592592, "recall": 0.5722222222222222, "f1": 0.5681264106264107}}
{"trial_number": 28, "timestamp": "2025-04-16T10:18:06.097394", "parameters": {"convnext_type": "tiny", "learning_rate": 3.698114125413532e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0013094224299428877, "actual_epochs": 33}, "metrics": {"accuracy": 52.22222222222222, "loss": 1.5922910173734028, "precision": 0.5524122174122174, "recall": 0.5222222222222223, "f1": 0.5049889163124457}}
{"trial_number": 29, "timestamp": "2025-04-16T10:20:23.880583", "parameters": {"convnext_type": "tiny", "learning_rate": 6.564332861272577e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0005198331189370794, "actual_epochs": 16}, "metrics": {"accuracy": 53.888888888888886, "loss": 1.5923415223757427, "precision": 0.5739730639730639, "recall": 0.5388888888888889, "f1": 0.5327260865496158}}
{"trial_number": 30, "timestamp": "2025-04-16T10:22:17.643715", "parameters": {"convnext_type": "tiny", "learning_rate": 9.35226500089374e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0008091084468305808, "actual_epochs": 13}, "metrics": {"accuracy": 55.0, "loss": 1.5980154275894165, "precision": 0.5777645502645503, "recall": 0.55, "f1": 0.5430926480926481}}
{"trial_number": 31, "timestamp": "2025-04-16T10:29:47.105885", "parameters": {"convnext_type": "tiny", "learning_rate": 2.5033849839767713e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.002125566311044752, "actual_epochs": 50}, "metrics": {"accuracy": 53.333333333333336, "loss": 1.5754690766334534, "precision": 0.574440836940837, "recall": 0.5333333333333333, "f1": 0.5294789796260385}}
{"trial_number": 32, "timestamp": "2025-04-16T10:31:41.431954", "parameters": {"convnext_type": "tiny", "learning_rate": 3.949254485533264e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.00019559432443921738, "actual_epochs": 14}, "metrics": {"accuracy": 55.55555555555556, "loss": 1.5894716744837554, "precision": 0.5673845598845599, "recall": 0.5555555555555556, "f1": 0.541726595844243}}
{"trial_number": 33, "timestamp": "2025-04-16T10:37:06.462946", "parameters": {"convnext_type": "tiny", "learning_rate": 1.7846387980568976e-05, "batch_size": 8, "image_size": 400, "weight_decay": 0.00020337590603296428, "actual_epochs": 39}, "metrics": {"accuracy": 55.0, "loss": 1.5285480741573416, "precision": 0.5744696969696969, "recall": 0.55, "f1": 0.5406963352551588}}
{"trial_number": 34, "timestamp": "2025-04-16T10:42:04.074609", "parameters": {"convnext_type": "tiny", "learning_rate": 2.4986079127730153e-05, "batch_size": 16, "image_size": 400, "weight_decay": 0.008992194286142547, "actual_epochs": 36}, "metrics": {"accuracy": 55.55555555555556, "loss": 1.4859837690989177, "precision": 0.6021067821067821, "recall": 0.5555555555555556, "f1": 0.5483263849440321}}
{"trial_number": 35, "timestamp": "2025-04-16T10:46:57.768621", "parameters": {"convnext_type": "tiny", "learning_rate": 2.432561433458764e-05, "batch_size": 16, "image_size": 400, "weight_decay": 0.00044844412359609895, "actual_epochs": 35}, "metrics": {"accuracy": 56.666666666666664, "loss": 1.4762770682573318, "precision": 0.5737566137566138, "recall": 0.5666666666666667, "f1": 0.5555871905871906}}
{"trial_number": 36, "timestamp": "2025-04-16T10:53:57.697465", "parameters": {"convnext_type": "tiny", "learning_rate": 8.317109470638653e-06, "batch_size": 16, "image_size": 400, "weight_decay": 0.006207753616215776, "actual_epochs": 50}, "metrics": {"accuracy": 48.888888888888886, "loss": 1.763175755739212, "precision": 0.5044033744033745, "recall": 0.4888888888888889, "f1": 0.46684680472606166}}
{"trial_number": 37, "timestamp": "2025-04-16T10:58:05.806811", "parameters": {"convnext_type": "tiny", "learning_rate": 2.3887146731053045e-05, "batch_size": 16, "image_size": 400, "weight_decay": 0.00880484524297864, "actual_epochs": 30}, "metrics": {"accuracy": 55.55555555555556, "loss": 1.441090926527977, "precision": 0.5658597883597885, "recall": 0.5555555555555556, "f1": 0.5442268842268844}}
{"trial_number": 38, "timestamp": "2025-04-16T11:05:04.880758", "parameters": {"convnext_type": "tiny", "learning_rate": 6.429002184975106e-06, "batch_size": 16, "image_size": 400, "weight_decay": 0.0036223249916008823, "actual_epochs": 50}, "metrics": {"accuracy": 41.666666666666664, "loss": 1.8971696297327678, "precision": 0.4188943355119826, "recall": 0.4166666666666667, "f1": 0.38449124144776325}}
{"trial_number": 39, "timestamp": "2025-04-16T11:12:09.681377", "parameters": {"convnext_type": "tiny", "learning_rate": 4.000009167270177e-06, "batch_size": 16, "image_size": 400, "weight_decay": 0.00042107040368131185, "actual_epochs": 50}, "metrics": {"accuracy": 40.55555555555556, "loss": 2.1998342971007028, "precision": 0.3745478595478596, "recall": 0.40555555555555556, "f1": 0.3646122994652406}}
{"trial_number": 40, "timestamp": "2025-04-16T11:15:42.746286", "parameters": {"convnext_type": "tiny", "learning_rate": 3.056138683933585e-05, "batch_size": 16, "image_size": 400, "weight_decay": 5.9459283730138716e-05, "actual_epochs": 26}, "metrics": {"accuracy": 52.77777777777778, "loss": 1.5469092379013698, "precision": 0.5508958633958634, "recall": 0.5277777777777778, "f1": 0.5192351493822082}}
{"trial_number": 41, "timestamp": "2025-04-16T11:18:02.424335", "parameters": {"convnext_type": "tiny", "learning_rate": 5.307535838866741e-05, "batch_size": 16, "image_size": 400, "weight_decay": 2.7655663290336015e-05, "actual_epochs": 17}, "metrics": {"accuracy": 56.666666666666664, "loss": 1.637469043334325, "precision": 0.5723148148148148, "recall": 0.5666666666666667, "f1": 0.553424630924631}}
{"trial_number": 42, "timestamp": "2025-04-16T11:20:05.141578", "parameters": {"convnext_type": "tiny", "learning_rate": 6.830243520691388e-05, "batch_size": 16, "image_size": 400, "weight_decay": 1.994246108573145e-05, "actual_epochs": 15}, "metrics": {"accuracy": 58.333333333333336, "loss": 1.5247554530700047, "precision": 0.6269769119769121, "recall": 0.5833333333333334, "f1": 0.5714537749831867}}
{"trial_number": 43, "timestamp": "2025-04-16T11:22:24.603071", "parameters": {"convnext_type": "tiny", "learning_rate": 5.1434492426806785e-05, "batch_size": 16, "image_size": 400, "weight_decay": 2.0265504106737903e-05, "actual_epochs": 17}, "metrics": {"accuracy": 53.888888888888886, "loss": 1.5644226024548213, "precision": 0.5486772486772487, "recall": 0.5388888888888889, "f1": 0.5271313871313871}}
{"trial_number": 44, "timestamp": "2025-04-16T11:24:17.828547", "parameters": {"convnext_type": "tiny", "learning_rate": 6.61688402854057e-05, "batch_size": 16, "image_size": 400, "weight_decay": 3.322980096500193e-05, "actual_epochs": 14}, "metrics": {"accuracy": 52.22222222222222, "loss": 1.6545955042044322, "precision": 0.5429497354497355, "recall": 0.5222222222222223, "f1": 0.5141712916712916}}
{"trial_number": 45, "timestamp": "2025-04-16T11:27:09.272542", "parameters": {"convnext_type": "tiny", "learning_rate": 4.2680742125792105e-05, "batch_size": 16, "image_size": 400, "weight_decay": 2.147580091568294e-05, "actual_epochs": 21}, "metrics": {"accuracy": 55.55555555555556, "loss": 1.567315752307574, "precision": 0.5749603174603175, "recall": 0.5555555555555556, "f1": 0.54997668997669}}
{"trial_number": 46, "timestamp": "2025-04-16T11:29:18.779060", "parameters": {"convnext_type": "tiny", "learning_rate": 6.716094850662994e-05, "batch_size": 16, "image_size": 400, "weight_decay": 4.777277311449845e-05, "actual_epochs": 16}, "metrics": {"accuracy": 53.888888888888886, "loss": 1.6033751269181569, "precision": 0.5532142857142858, "recall": 0.5388888888888889, "f1": 0.5235842860842861}}
{"trial_number": 47, "timestamp": "2025-04-16T11:30:55.661059", "parameters": {"convnext_type": "tiny", "learning_rate": 9.312595355059465e-05, "batch_size": 16, "image_size": 400, "weight_decay": 1.3647660333905411e-05, "actual_epochs": 12}, "metrics": {"accuracy": 52.77777777777778, "loss": 1.6466325869162877, "precision": 0.5430798830798832, "recall": 0.5277777777777778, "f1": 0.5120646942783166}}
{"trial_number": 48, "timestamp": "2025-04-16T11:34:29.275245", "parameters": {"convnext_type": "tiny", "learning_rate": 3.377058682760743e-05, "batch_size": 16, "image_size": 400, "weight_decay": 2.2785839685443592e-05, "actual_epochs": 26}, "metrics": {"accuracy": 53.888888888888886, "loss": 1.4838815579811733, "precision": 0.5905483405483406, "recall": 0.5388888888888889, "f1": 0.5278014088308206}}
{"trial_number": 49, "timestamp": "2025-04-16T11:37:27.183551", "parameters": {"convnext_type": "tiny", "learning_rate": 5.294770950171879e-05, "batch_size": 32, "image_size": 400, "weight_decay": 9.255668955005875e-05, "actual_epochs": 20}, "metrics": {"accuracy": 54.44444444444444, "loss": 1.5719082752863567, "precision": 0.570945165945166, "recall": 0.5444444444444444, "f1": 0.542329473358885}}
{"trial_number": 50, "timestamp": "2025-04-16T11:44:31.182551", "parameters": {"convnext_type": "tiny", "learning_rate": 1.6746442224753017e-06, "batch_size": 16, "image_size": 400, "weight_decay": 0.0003253275463016764, "actual_epochs": 50}, "metrics": {"accuracy": 26.11111111111111, "loss": 2.9160664081573486, "precision": 0.2719378660555131, "recall": 0.2611111111111111, "f1": 0.23423327501332616}}
{"trial_number": 51, "timestamp": "2025-04-16T11:46:41.998984", "parameters": {"convnext_type": "tiny", "learning_rate": 4.635592400966226e-05, "batch_size": 16, "image_size": 400, "weight_decay": 0.0001470948833778775, "actual_epochs": 16}, "metrics": {"accuracy": 51.666666666666664, "loss": 1.576389213403066, "precision": 0.5832335257335258, "recall": 0.5166666666666667, "f1": 0.508674517203929}}
{"trial_number": 52, "timestamp": "2025-04-16T11:49:17.324091", "parameters": {"convnext_type": "tiny", "learning_rate": 4.5216411223760687e-05, "batch_size": 16, "image_size": 400, "weight_decay": 2.098685876350947e-05, "actual_epochs": 19}, "metrics": {"accuracy": 52.77777777777778, "loss": 1.5604164997736614, "precision": 0.5369841269841269, "recall": 0.5277777777777778, "f1": 0.5184169534169534}}
{"trial_number": 53, "timestamp": "2025-04-16T11:52:08.210906", "parameters": {"convnext_type": "tiny", "learning_rate": 4.33216367174642e-05, "batch_size": 16, "image_size": 400, "weight_decay": 1.5709358814652857e-05, "actual_epochs": 21}, "metrics": {"accuracy": 54.44444444444444, "loss": 1.5646171619494755, "precision": 0.6045950345950345, "recall": 0.5444444444444444, "f1": 0.5361080147922254}}
{"trial_number": 54, "timestamp": "2025-04-16T11:53:54.709442", "parameters": {"convnext_type": "tiny", "learning_rate": 7.422420035216512e-05, "batch_size": 16, "image_size": 400, "weight_decay": 2.7202498123652167e-05, "actual_epochs": 13}, "metrics": {"accuracy": 53.888888888888886, "loss": 1.5497490614652634, "precision": 0.5931228956228957, "recall": 0.5388888888888889, "f1": 0.525147216617805}}
{"trial_number": 55, "timestamp": "2025-04-16T12:00:58.165108", "parameters": {"convnext_type": "tiny", "learning_rate": 1.4868564173631182e-05, "batch_size": 16, "image_size": 400, "weight_decay": 4.4418922684243416e-05, "actual_epochs": 50}, "metrics": {"accuracy": 51.111111111111114, "loss": 1.5556160509586334, "precision": 0.530079365079365, "recall": 0.5111111111111111, "f1": 0.5028449328449329}}
{"trial_number": 56, "timestamp": "2025-04-16T12:07:50.283952", "parameters": {"convnext_type": "tiny", "learning_rate": 2.8340720128730542e-05, "batch_size": 32, "image_size": 400, "weight_decay": 1.0945657892649807e-05, "actual_epochs": 46}, "metrics": {"accuracy": 57.22222222222222, "loss": 1.5161539514859517, "precision": 0.6145815295815295, "recall": 0.5722222222222222, "f1": 0.5635317623552918}}
{"trial_number": 57, "timestamp": "2025-04-16T12:13:27.828453", "parameters": {"convnext_type": "tiny", "learning_rate": 2.9760914221852023e-05, "batch_size": 32, "image_size": 400, "weight_decay": 1.0057593950622796e-05, "actual_epochs": 38}, "metrics": {"accuracy": 53.333333333333336, "loss": 1.4899134834607441, "precision": 0.515443722943723, "recall": 0.5333333333333333, "f1": 0.5109530991883933}}
{"trial_number": 58, "timestamp": "2025-04-16T12:21:03.335619", "parameters": {"convnext_type": "tiny", "learning_rate": 2.1762706660175494e-05, "batch_size": 32, "image_size": 400, "weight_decay": 1.4634315653451525e-05, "actual_epochs": 50}, "metrics": {"accuracy": 53.888888888888886, "loss": 1.5478264888127644, "precision": 0.5282539682539682, "recall": 0.5388888888888889, "f1": 0.519063714063714}}
{"trial_number": 59, "timestamp": "2025-04-16T12:28:34.493167", "parameters": {"convnext_type": "tiny", "learning_rate": 9.256850256711652e-06, "batch_size": 32, "image_size": 400, "weight_decay": 7.335045323706087e-05, "actual_epochs": 50}, "metrics": {"accuracy": 47.22222222222222, "loss": 1.9244529008865356, "precision": 0.4720965608465609, "recall": 0.4722222222222222, "f1": 0.44517020017020015}}
{"trial_number": 60, "timestamp": "2025-04-16T12:34:54.032227", "parameters": {"convnext_type": "tiny", "learning_rate": 3.327295054855928e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0010898521608499012, "actual_epochs": 41}, "metrics": {"accuracy": 57.77777777777778, "loss": 1.5147806803385417, "precision": 0.5879761904761905, "recall": 0.5777777777777777, "f1": 0.5674246124246125}}
{"trial_number": 61, "timestamp": "2025-04-16T12:41:07.829650", "parameters": {"convnext_type": "tiny", "learning_rate": 2.8674855821398067e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0011464129971577328, "actual_epochs": 42}, "metrics": {"accuracy": 55.55555555555556, "loss": 1.503873626391093, "precision": 0.5935497835497835, "recall": 0.5555555555555556, "f1": 0.5454480867716162}}
{"trial_number": 62, "timestamp": "2025-04-16T12:46:00.053939", "parameters": {"convnext_type": "tiny", "learning_rate": 3.61438902616874e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0017407418664736477, "actual_epochs": 32}, "metrics": {"accuracy": 57.22222222222222, "loss": 1.5150775512059529, "precision": 0.5974867724867725, "recall": 0.5722222222222222, "f1": 0.5624998149998149}}
{"trial_number": 63, "timestamp": "2025-04-16T12:53:37.581023", "parameters": {"convnext_type": "tiny", "learning_rate": 1.817417770501094e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.001623310298005072, "actual_epochs": 50}, "metrics": {"accuracy": 48.888888888888886, "loss": 1.5993046561876934, "precision": 0.5296608946608947, "recall": 0.4888888888888889, "f1": 0.4819922833158127}}
{"trial_number": 64, "timestamp": "2025-04-16T12:59:48.513891", "parameters": {"convnext_type": "tiny", "learning_rate": 3.401025065170922e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0009702489036732692, "actual_epochs": 41}, "metrics": {"accuracy": 56.666666666666664, "loss": 1.4908522168795268, "precision": 0.5772751322751323, "recall": 0.5666666666666667, "f1": 0.5511299811299811}}
{"trial_number": 65, "timestamp": "2025-04-16T13:07:29.811923", "parameters": {"convnext_type": "tiny", "learning_rate": 2.2087185029821533e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0006995515901022115, "actual_epochs": 50}, "metrics": {"accuracy": 52.77777777777778, "loss": 1.5756200353304546, "precision": 0.5450901875901877, "recall": 0.5277777777777778, "f1": 0.5183463431992844}}
{"trial_number": 66, "timestamp": "2025-04-16T13:15:11.430522", "parameters": {"convnext_type": "tiny", "learning_rate": 1.3421558706488486e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0004925591477015571, "actual_epochs": 50}, "metrics": {"accuracy": 51.111111111111114, "loss": 1.6878148714701335, "precision": 0.5303270803270803, "recall": 0.5111111111111111, "f1": 0.49303884568590445}}
{"trial_number": 67, "timestamp": "2025-04-16T13:23:01.001413", "parameters": {"convnext_type": "tiny", "learning_rate": 1.630869017013464e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.002060199686098891, "actual_epochs": 50}, "metrics": {"accuracy": 49.44444444444444, "loss": 1.6510637203852336, "precision": 0.5395550745550746, "recall": 0.49444444444444446, "f1": 0.47608208240561173}}
{"trial_number": 68, "timestamp": "2025-04-16T13:28:34.022035", "parameters": {"convnext_type": "tiny", "learning_rate": 2.658437288229339e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0014603798677483805, "actual_epochs": 37}, "metrics": {"accuracy": 56.666666666666664, "loss": 1.5469924410184224, "precision": 0.6122517297517297, "recall": 0.5666666666666667, "f1": 0.56227070687597}}
{"trial_number": 69, "timestamp": "2025-04-16T13:34:42.680904", "parameters": {"convnext_type": "tiny", "learning_rate": 3.5069531444713526e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0030418700742915377, "actual_epochs": 41}, "metrics": {"accuracy": 54.44444444444444, "loss": 1.4469666083653767, "precision": 0.5824999999999999, "recall": 0.5444444444444444, "f1": 0.5295670070670071}}
{"trial_number": 70, "timestamp": "2025-04-16T13:41:10.438435", "parameters": {"convnext_type": "tiny", "learning_rate": 2.6177329433028962e-05, "batch_size": 32, "image_size": 400, "weight_decay": 0.0025303305622173555, "actual_epochs": 43}, "metrics": {"accuracy": 51.666666666666664, "loss": 1.5767026543617249, "precision": 0.539973544973545, "recall": 0.5166666666666667, "f1": 0.5108634883634884}}
